headcode,origin_location,origin_departure,gps_car_id,total_matching,median_time_error,end,start,iqr_time_error,matched_over_total
2F73,MNCROXR,2016-03-30 10:46:00,150119,24,-0.716666666666667,2016-03-30 12:02:00,2016-03-30 10:42:03,0.875,1
2Y55,MORCAME,2016-03-30 10:34:00,150273,23,-0.483333333333333,2016-03-30 12:37:04,2016-03-30 10:32:14,0.875,1
2F97,MNCROXR,2016-03-30 11:16:00,156464,26,-0.75,2016-03-30 12:23:00,2016-03-30 11:17:00,0.875,0.962962962962963
2S15,COLNE,2016-03-30 07:20:00,150149,33,-0.65,2016-03-30 09:33:09,2016-03-30 07:28:39,0.875,1
2N15,MRPTHRP,2016-03-30 09:49:00,156480,12,-0.416666666666667,2016-03-30 10:23:25,2016-03-30 09:48:55,0.875,1
2D20,BSAUKLD,2016-03-30 09:26:00,142064,22,-0.733333333333333,2016-03-30 10:52:04,2016-03-30 09:26:00,0.875,1
2F73,MNCROXR,2016-03-30 10:46:00,150142,24,-0.6,2016-03-30 12:02:00,2016-03-30 10:42:01,0.875,1
2C27,KNRSBGH,2016-03-30 12:06:00,153358,7,-0.583333333333333,2016-03-30 12:38:40,2016-03-30 12:09:00,0.875,0.636363636363636
2U22,LEEDS,2016-03-30 09:26:00,155342,34,-0.65,2016-03-30 11:03:19,2016-03-30 09:26:00,0.875,1
2C57,KNRSBGH,2016-03-30 08:55:00,155345,9,-0.833333333333333,2016-03-30 09:35:45,2016-03-30 08:59:00,0.875,0.9
2H94,MNCRPIC,2016-03-30 08:49:00,150148,21,-0.783333333333333,2016-03-30 09:53:07,2016-03-30 08:51:00,0.875,1
1B17,BLCKPLN,2016-03-30 10:11:00,158901,35,-0.466666666666667,2016-03-30 12:42:02,2016-03-30 10:11:00,0.85,0.795454545454545
1J22,BRDLNGT,2016-03-30 07:12:00,158794,26,-0.483333333333333,2016-03-30 09:23:09,2016-03-30 07:12:00,0.85,1
2N99,BOLTON,2016-03-30 09:41:00,156429,26,-0.733333333333333,2016-03-30 10:48:48,2016-03-30 09:40:00,0.845833333333333,1
2N17,NWCSTLE,2016-03-30 10:22:00,156444,23,-0.366666666666667,2016-03-30 11:52:12,2016-03-30 10:22:00,0.841666666666667,1
2N21,SLFDCT,2016-03-30 07:55:00,156455,21,-0.666666666666667,2016-03-30 08:46:40,2016-03-30 07:50:30,0.833333333333333,1
2F65,WKFLDKG,2016-03-30 09:31:00,150270,8,-0.7,2016-03-30 09:55:22,2016-03-30 09:31:00,0.833333333333333,1
2D42,MNCRPIC,2016-03-30 07:17:00,142017,21,-0.666666666666667,2016-03-30 08:47:40,2016-03-30 07:17:00,0.833333333333333,1
2N93,BOLTON,2016-03-30 11:41:00,150220,20,-0.666666666666667,2016-03-30 12:42:00,2016-03-30 11:48:10,0.833333333333333,0.8
