headcode,origin_location,origin_departure,gps_car_id,total_matching,median_time_error,end,start,iqr_time_error,matched_over_total
2F97,MNCROXR,2016-03-30 08:44:00,150138,2,-2.26666666666667,2016-03-30 08:49:46,2016-03-30 08:47:00,0.5,0.181818181818182
1F93,MNCRIAP,2016-03-30 08:40:00,150146,3,3.13333333333333,2016-03-30 08:55:00,2016-03-30 08:48:38,2.16666666666667,0.25
2F09,LEEDS,2016-03-30 09:00:00,155346,1,0.75,2016-03-30 09:00:00,2016-03-30 08:59:15,0,0.25
2H48,LVRPLSH,2016-03-30 07:45:00,150138,2,2.56666666666667,2016-03-30 09:02:00,2016-03-30 08:58:26,1,0.0714285714285714
2H48,LVRPLSH,2016-03-30 07:45:00,150141,1,2.91666666666667,2016-03-30 08:55:00,2016-03-30 08:52:05,0,0.0357142857142857
2O68,WKFLDWG,2016-03-30 08:44:00,158850,1,2.56666666666667,2016-03-30 08:55:00,2016-03-30 08:52:26,0,0.142857142857143
2K28,MNCRPIC,2016-03-30 08:38:00,150112,2,-4,2016-03-30 08:44:45,2016-03-30 08:38:00,0.75,0.105263157894737
2F04,PRST,2016-03-30 08:43:00,150103,2,-0.7,2016-03-30 08:46:47,2016-03-30 08:43:00,3.08333333333333,0.5
2K28,MNCRPIC,2016-03-30 08:38:00,150134,4,1.13333333333333,2016-03-30 08:51:37,2016-03-30 08:47:00,3.79166666666667,0.210526315789474
2H11,STOKEOT,2016-03-30 07:59:00,150148,2,2.3,2016-03-30 08:57:00,2016-03-30 08:52:17,2.41666666666667,0.0833333333333333
2J11,LEEDS,2016-03-30 08:57:00,150150,1,-0.9,2016-03-30 09:02:54,2016-03-30 09:02:00,0,0.25
1F06,PRST,2016-03-30 08:30:00,150274,1,-4.78333333333333,2016-03-30 08:55:47,2016-03-30 08:51:00,0,0.0833333333333333
2H40,LVRPLSH,2016-03-30 08:26:00,142009,2,-3.93333333333333,2016-03-30 08:56:21,2016-03-30 08:52:00,0.833333333333333,0.117647058823529
2H06,BLCKPLN,2016-03-30 07:49:00,156459,2,-3.36666666666667,2016-03-30 08:57:57,2016-03-30 08:53:00,1.41666666666667,0.0909090909090909
1H44,LVRPLSH,2016-03-30 08:16:00,150228,2,-0.4,2016-03-30 09:06:00,2016-03-30 09:03:00,2.16666666666667,0.0952380952380952
2H57,ROHL,2016-03-30 08:18:00,142003,1,3.31666666666667,2016-03-30 08:48:00,2016-03-30 08:44:41,0,0.0714285714285714
2J50,CLITHRO,2016-03-30 08:25:00,150205,1,-4.35,2016-03-30 08:52:21,2016-03-30 08:48:00,0,0.333333333333333
2F95,MNCROXR,2016-03-30 08:15:00,156463,2,2.38333333333333,2016-03-30 08:55:00,2016-03-30 08:52:17,0.666666666666667,0.1
2E01,RCHDALE,2016-03-30 08:01:30,158903,2,1.25,2016-03-30 09:08:00,2016-03-30 09:05:15,1.5,0.125
2C16,LEEDS,2016-03-30 08:59:00,150150,1,-4.9,2016-03-30 09:02:54,2016-03-30 08:58:00,0,0.333333333333333
2N93,BOLTON,2016-03-30 07:41:00,156482,2,-2.7,2016-03-30 08:45:57,2016-03-30 08:41:00,2.25,0.0833333333333333
2J56,CLITHRO,2016-03-30 07:45:00,156428,1,-4.78333333333333,2016-03-30 09:01:52,2016-03-30 08:57:00,0.0833333333333321,0.0714285714285714
2P61,SCNTHRP,2016-03-30 08:19:00,158794,8,2.85,2016-03-30 09:41:19,2016-03-30 08:40:19,2.66666666666667,0.266666666666667
2H23,SKPT,2016-03-30 08:13:00,158756,1,1.36666666666667,2016-03-30 08:53:00,2016-03-30 08:51:38,0,0.0625
2H23,ALDEDGE,2016-03-30 08:49:00,150135,3,-0.183333333333333,2016-03-30 09:05:01,2016-03-30 09:02:11,0.708333333333333,0.230769230769231
2P28,LEEDS,2016-03-30 08:41:00,150268,1,2.5,2016-03-30 08:41:00,2016-03-30 08:36:10,2.33333333333333,0.125
2C13,YORK,2016-03-30 07:54:00,158903,1,-1.25,2016-03-30 09:05:15,2016-03-30 09:04:00,0,0.05
2F97,MNCROXR,2016-03-30 08:44:00,156420,1,-3.88333333333333,2016-03-30 08:55:53,2016-03-30 08:52:00,0,0.0909090909090909
1B12,YORK,2016-03-30 07:18:00,158755,1,0.233333333333333,2016-03-30 08:43:00,2016-03-30 08:42:46,0,0.0357142857142857
2R56,ADWICK,2016-03-30 08:15:00,150115,2,-2.58333333333333,2016-03-30 08:59:05,2016-03-30 08:55:00,1.5,0.105263157894737
2R61,LINCLNC,2016-03-30 07:00:00,142051,1,1.23333333333333,2016-03-30 08:47:00,2016-03-30 08:45:46,0,0.0285714285714286
1B09,BLCKPLN,2016-03-30 06:11:00,158796,2,-1.9,2016-03-30 08:52:24,2016-03-30 08:50:00,0.5,0.0465116279069767
2S14,MNCRPIC,2016-03-30 08:36:00,150136,2,-1.65,2016-03-30 08:41:34,2016-03-30 08:38:00,1.91666666666667,0.181818181818182
2F97,MNCROXR,2016-03-30 08:44:00,156426,1,-4.91666666666667,2016-03-30 08:50:55,2016-03-30 08:46:00,0,0.0909090909090909
2N17,LEEDS,2016-03-30 08:48:00,142062,1,1.86666666666667,2016-03-30 08:58:00,2016-03-30 08:56:08,0,0.333333333333333
2E39,RCHDALE,2016-03-30 08:30:30,158753,1,-3.85,2016-03-30 09:02:51,2016-03-30 08:59:00,0,0.111111111111111
2H58,MNCRPIC,2016-03-30 08:52:00,150272,2,-0.75,2016-03-30 08:58:20,2016-03-30 08:56:00,1.58333333333333,0.25
2H94,MNCRPIC,2016-03-30 08:49:00,156426,1,2.66666666666667,2016-03-30 08:51:00,2016-03-30 08:47:35,0.75,0.1
1U01,SOUTHPT,2016-03-30 07:19:00,150141,2,-4.08333333333333,2016-03-30 08:42:35,2016-03-30 08:36:00,0.5,0.0740740740740741
1B14,YORK,2016-03-30 08:27:00,158759,2,-2.21666666666667,2016-03-30 08:45:18,2016-03-30 08:42:00,0.666666666666667,0.153846153846154
2U15,MSTN,2016-03-30 07:32:30,158815,2,-0.866666666666667,2016-03-30 09:07:52,2016-03-30 09:03:12,3.33333333333333,0.0526315789473684
2P25,BRADFS,2016-03-30 08:26:00,158756,1,-2.63333333333333,2016-03-30 08:51:38,2016-03-30 08:49:00,0,0.142857142857143
1B14,YORK,2016-03-30 08:27:00,158842,3,3.81666666666667,2016-03-30 09:08:00,2016-03-30 09:02:11,1.75,0.230769230769231
2J76,SOUTHPT,2016-03-30 07:57:00,150215,2,2.13333333333333,2016-03-30 09:07:00,2016-03-30 09:04:22,0.5,0.0952380952380952
2H81,MNCRPIC,2016-03-30 08:29:00,150225,1,-3.73333333333333,2016-03-30 08:39:44,2016-03-30 08:36:00,0,0.0909090909090909
2C14,LEEDS,2016-03-30 08:30:00,155345,2,1,2016-03-30 09:07:00,2016-03-30 09:04:05,1.08333333333333,0.285714285714286
2C15,BRDLNGT,2016-03-30 06:44:00,158794,3,-3.48333333333333,2016-03-30 08:48:29,2016-03-30 08:41:00,0.5,0.166666666666667
2D44,MNCRPIC,2016-03-30 08:17:00,156423,3,3.55,2016-03-30 08:46:00,2016-03-30 08:38:27,0.083333333333333,0.3
2C11,HAGT,2016-03-30 08:15:00,158756,1,-0.633333333333333,2016-03-30 08:51:38,2016-03-30 08:51:00,0,0.125
2D44,MNCRPIC,2016-03-30 08:17:00,150225,2,2.35,2016-03-30 08:44:00,2016-03-30 08:39:44,1.91666666666667,0.2
2J62,WIGANWL,2016-03-30 08:05:00,156461,2,3.46666666666667,2016-03-30 08:44:00,2016-03-30 08:40:02,0.5,0.105263157894737
2H11,STOKEOT,2016-03-30 07:59:00,150134,4,-3.36666666666667,2016-03-30 08:50:07,2016-03-30 08:43:00,1.29166666666667,0.166666666666667
2H29,CREWE,2016-03-30 07:22:00,150220,1,-1.1,2016-03-30 09:02:31,2016-03-30 08:59:41,1.41666666666667,0.027027027027027
2M38,LEEDS,2016-03-30 08:51:00,150144,2,0.95,2016-03-30 08:53:00,2016-03-30 08:50:18,1.75,0.5
2H68,MNCRPIC,2016-03-30 09:08:00,150228,1,3.1,2016-03-30 09:08:00,2016-03-30 09:04:04,0.833333333333333,1
2H24,LEEDS,2016-03-30 08:56:00,158842,1,4.81666666666667,2016-03-30 08:55:00,2016-03-30 08:50:11,0,0.2
2K28,MNCRPIC,2016-03-30 08:38:00,150146,2,-1.3,2016-03-30 08:42:22,2016-03-30 08:35:52,4.71666666666667,0.105263157894737
2K89,SELBY,2016-03-30 08:15:00,158759,2,1.7,2016-03-30 08:44:08,2016-03-30 08:40:00,3.5,0.181818181818182
2J56,CLITHRO,2016-03-30 07:45:00,156426,1,-1,2016-03-30 08:58:35,2016-03-30 08:57:00,0.583333333333333,0.0714285714285714
2H10,LEEDS,2016-03-30 08:49:00,158903,1,0.0833333333333333,2016-03-30 08:49:00,2016-03-30 08:48:55,0,0.142857142857143
1L76,SHEFFLD,2016-03-30 08:50:00,158792,2,1.6,2016-03-30 08:56:00,2016-03-30 08:53:19,0.666666666666667,0.5
2S14,MNCRPIC,2016-03-30 08:36:00,156426,1,-4.58333333333333,2016-03-30 08:44:35,2016-03-30 08:40:00,0,0.0909090909090909
2K89,SELBY,2016-03-30 08:15:00,158815,3,-3.86666666666667,2016-03-30 08:51:12,2016-03-30 08:39:00,0.5,0.272727272727273
2V16,LEEDS,2016-03-30 09:02:00,155346,2,2.33333333333333,2016-03-30 09:04:00,2016-03-30 08:59:15,0.583333333333333,1
2H68,MNCRPIC,2016-03-30 09:08:00,150134,1,3.05,2016-03-30 09:08:00,2016-03-30 09:04:07,0.833333333333333,1
1L74,RTFD,2016-03-30 07:01:00,150224,1,-2.75,2016-03-30 08:51:45,2016-03-30 08:49:00,0,0.04
2K16,MNCRPIC,2016-03-30 08:47:00,150148,3,-3.28333333333333,2016-03-30 08:57:57,2016-03-30 08:49:00,0.916666666666667,0.230769230769231
5E41,RCHDALE,2016-03-30 09:10:00,150226,1,0.816666666666667,2016-03-30 09:02:00,2016-03-30 09:01:11,0,1
2H11,STOKEOT,2016-03-30 07:59:00,150117,3,2.23333333333333,2016-03-30 08:45:00,2016-03-30 08:40:16,2.5,0.125
2H10,LEEDS,2016-03-30 08:49:00,158756,1,-2.63333333333333,2016-03-30 08:51:38,2016-03-30 08:49:00,0,0.142857142857143
2J11,LEEDS,2016-03-30 08:57:00,153358,2,2.83333333333333,2016-03-30 09:03:00,2016-03-30 08:59:10,0,0.5
2A93,MNCRPIC,2016-03-30 08:46:00,150112,2,-0.75,2016-03-30 09:07:15,2016-03-30 09:06:00,0.5,0.153846153846154
2V16,LEEDS,2016-03-30 09:02:00,158842,1,-1.18333333333333,2016-03-30 09:02:11,2016-03-30 09:01:00,0,0.5
2U15,MSTN,2016-03-30 07:32:30,158842,2,2.06666666666667,2016-03-30 09:06:00,2016-03-30 09:02:11,1.75,0.0526315789473684
2Y51,LANCSTR,2016-03-30 07:07:00,158905,1,5,2016-03-30 08:57:00,2016-03-30 08:52:00,0,0.0588235294117647
2S14,MNCRPIC,2016-03-30 08:36:00,150225,2,-1.65,2016-03-30 08:41:34,2016-03-30 08:38:00,1.91666666666667,0.181818181818182
2H24,LEEDS,2016-03-30 08:56:00,153358,2,-3.66666666666667,2016-03-30 09:01:10,2016-03-30 08:55:00,0.5,0.4
1Y13,LEEDS,2016-03-30 08:05:00,158850,2,-1.76666666666667,2016-03-30 08:42:16,2016-03-30 08:38:00,3.5,0.125
2H29,CREWE,2016-03-30 07:22:00,150201,1,-1.06666666666667,2016-03-30 09:02:29,2016-03-30 08:59:39,1.41666666666667,0.027027027027027
2D44,MNCRPIC,2016-03-30 08:17:00,150146,1,1.16666666666667,2016-03-30 08:46:08,2016-03-30 08:38:12,2.7,0.1
1B13,BLCKPLN,2016-03-30 08:11:00,150276,3,1.76666666666667,2016-03-30 08:57:00,2016-03-30 08:52:14,1.66666666666667,0.230769230769231
2F15,MNCROXR,2016-03-30 08:10:00,150140,2,-1.78333333333333,2016-03-30 08:57:42,2016-03-30 08:55:00,0.583333333333333,0.117647058823529
2M02,SELBY,2016-03-30 07:41:00,153378,1,3.4,2016-03-30 09:03:00,2016-03-30 08:59:36,0,0.05
2R07,WORKSOP,2016-03-30 08:13:00,142051,2,0.65,2016-03-30 08:58:00,2016-03-30 08:56:16,0.666666666666667,0.125
2U15,MSTN,2016-03-30 07:32:30,150150,1,3.1,2016-03-30 09:06:00,2016-03-30 09:02:54,0,0.0263157894736842
2K16,MNCRPIC,2016-03-30 08:47:00,150228,2,0.183333333333334,2016-03-30 08:57:34,2016-03-30 08:50:04,4.75,0.153846153846154
2A93,MNCRPIC,2016-03-30 08:46:00,142003,2,-0.683333333333333,2016-03-30 09:07:11,2016-03-30 09:06:00,0.5,0.153846153846154
2H46,LVRPLSH,2016-03-30 07:25:00,142003,3,4.48333333333333,2016-03-30 08:42:00,2016-03-30 08:34:21,1.83333333333333,0.115384615384615
2N17,LEEDS,2016-03-30 08:48:00,153358,2,-0.666666666666667,2016-03-30 09:00:10,2016-03-30 08:58:00,0.5,0.666666666666667
2H57,ROHL,2016-03-30 08:18:00,156426,2,3.08333333333333,2016-03-30 08:51:00,2016-03-30 08:44:35,0.875,0.142857142857143
1U01,SOUTHPT,2016-03-30 07:19:00,156426,2,-0.583333333333333,2016-03-30 08:46:00,2016-03-30 08:41:15,3,0.0740740740740741
2J56,CLITHRO,2016-03-30 07:45:00,156464,3,-3.5,2016-03-30 08:45:25,2016-03-30 08:39:00,3.25,0.214285714285714
2R56,ADWICK,2016-03-30 08:15:00,158816,1,4.23333333333333,2016-03-30 08:53:00,2016-03-30 08:48:46,0,0.0526315789473684
2A93,MNCRPIC,2016-03-30 08:46:00,150228,1,-3.56666666666667,2016-03-30 08:57:34,2016-03-30 08:54:00,0,0.0769230769230769
2S15,COLNE,2016-03-30 07:20:00,156425,1,-2.25,2016-03-30 08:53:15,2016-03-30 08:51:00,0,0.032258064516129
2V13,ILKLEY,2016-03-30 08:16:00,153358,1,4.83333333333333,2016-03-30 08:43:00,2016-03-30 08:38:10,0,0.111111111111111
2F85,MNCRIAP,2016-03-30 08:02:00,150201,1,-4.98333333333333,2016-03-30 08:53:59,2016-03-30 08:49:00,0,0.0476190476190476
2H24,LEEDS,2016-03-30 08:56:00,150224,1,3.25,2016-03-30 08:55:00,2016-03-30 08:51:45,0,0.2
2H11,STOKEOT,2016-03-30 07:59:00,150228,4,-3.4,2016-03-30 08:50:04,2016-03-30 08:43:00,1.33333333333333,0.166666666666667
2H70,MNCRPIC,2016-03-30 08:45:00,142003,1,3.81666666666667,2016-03-30 08:47:00,2016-03-30 08:43:11,0,0.0833333333333333
2H50,MNCRPIC,2016-03-30 09:05:00,150228,2,-0.0666666666666667,2016-03-30 09:07:00,2016-03-30 09:02:14,3.25,0.666666666666667
2U15,MSTN,2016-03-30 07:32:30,158849,2,-0.233333333333333,2016-03-30 08:45:19,2016-03-30 08:44:00,0.666666666666667,0.0526315789473684
2S15,SHEFFLD,2016-03-30 07:12:00,156423,2,-2.45,2016-03-30 08:40:27,2016-03-30 08:36:00,2,0.105263157894737
2U20,LEEDS,2016-03-30 08:26:30,153332,2,-1.6,2016-03-30 08:46:16,2016-03-30 08:43:00,1.33333333333333,0.125
2T83,SLFDCT,2016-03-30 08:16:00,150146,2,3.36666666666667,2016-03-30 08:41:00,2016-03-30 08:36:48,0.833333333333333,0.142857142857143
2N55,BUXTON,2016-03-30 06:53:00,150210,2,3.56666666666667,2016-03-30 08:53:00,2016-03-30 08:48:56,0.5,0.0555555555555556
1L77,LEEDS,2016-03-30 08:40:00,158850,2,-0.683333333333333,2016-03-30 08:58:06,2016-03-30 08:56:00,1.33333333333333,0.222222222222222
2H94,MNCRPIC,2016-03-30 08:49:00,150135,3,2.31666666666667,2016-03-30 09:07:00,2016-03-30 09:02:11,3.20833333333333,0.3
2T83,SLFDCT,2016-03-30 08:16:00,150140,2,0.466666666666667,2016-03-30 08:52:22,2016-03-30 08:45:42,6.16666666666667,0.142857142857143
2J76,SOUTHPT,2016-03-30 07:57:00,156428,1,4.21666666666667,2016-03-30 09:06:00,2016-03-30 09:01:42,0.0833333333333321,0.0476190476190476
1B10,YORK,2016-03-30 06:20:00,156425,2,-4.25,2016-03-30 09:03:45,2016-03-30 08:59:00,0.5,0.0454545454545455
1J24,BRDLNGT,2016-03-30 09:05:00,158855,1,4.6,2016-03-30 09:05:00,2016-03-30 09:00:24,0,1
2A93,MNCRPIC,2016-03-30 08:46:00,150146,2,-0.533333333333333,2016-03-30 08:53:12,2016-03-30 08:46:08,2.83333333333333,0.153846153846154
2D44,MNCRPIC,2016-03-30 08:17:00,150134,3,1.71666666666667,2016-03-30 08:51:00,2016-03-30 08:47:17,2,0.3
2F79,MNCROXR,2016-03-30 08:56:00,150215,2,0.466666666666667,2016-03-30 09:04:22,2016-03-30 08:57:42,6.16666666666667,0.333333333333333
1Y12,NTNG,2016-03-30 08:18:00,158902,1,-1.13333333333333,2016-03-30 08:40:08,2016-03-30 08:39:00,0,0.0666666666666667
2H94,MNCRPIC,2016-03-30 08:49:00,150272,1,-4.33333333333333,2016-03-30 08:58:20,2016-03-30 08:54:00,0,0.1
2A93,MNCRPIC,2016-03-30 08:46:00,156426,1,0.666666666666667,2016-03-30 08:49:05,2016-03-30 08:47:35,0.75,0.0769230769230769
2H46,LVRPLSH,2016-03-30 07:25:00,150112,3,4.58333333333333,2016-03-30 08:42:00,2016-03-30 08:34:25,1.83333333333333,0.115384615384615
2V15,ILKLEY,2016-03-30 08:38:00,150150,1,3.1,2016-03-30 09:06:00,2016-03-30 09:02:54,0,0.1
2V15,ILKLEY,2016-03-30 08:38:00,158784,2,1.56666666666667,2016-03-30 09:06:00,2016-03-30 09:00:36,0.166666666666667,0.2
2S17,NWMILSC,2016-03-30 08:24:00,150146,3,-1.86666666666667,2016-03-30 08:55:00,2016-03-30 08:53:00,1.83333333333333,0.157894736842105
2N17,LEEDS,2016-03-30 08:48:00,155346,2,-0.666666666666667,2016-03-30 09:00:05,2016-03-30 08:58:00,0.583333333333333,0.666666666666667
2C13,YORK,2016-03-30 07:54:00,155346,2,1.83333333333333,2016-03-30 09:04:00,2016-03-30 08:59:15,2.91666666666667,0.1
2N17,LEEDS,2016-03-30 08:48:00,153332,2,-3.85,2016-03-30 09:04:46,2016-03-30 09:00:00,0.916666666666667,0.666666666666667
5J15,MNCRPIC,2016-03-30 08:33:00,142060,3,-4.76666666666667,2016-03-30 08:46:56,2016-03-30 08:37:00,0.333333333333333,0.375
2J11,LEEDS,2016-03-30 08:57:00,155346,2,2.83333333333333,2016-03-30 09:03:00,2016-03-30 08:59:15,0.0833333333333335,0.5
1F06,PRST,2016-03-30 08:30:00,156483,2,-1,2016-03-30 08:52:20,2016-03-30 08:48:00,2.16666666666667,0.166666666666667
2H06,BLCKPLN,2016-03-30 07:49:00,156464,1,3.41666666666667,2016-03-30 08:53:00,2016-03-30 08:49:35,0,0.0454545454545455
2H09,BUXTON,2016-03-30 07:48:00,142003,1,-0.266666666666667,2016-03-30 08:43:11,2016-03-30 08:41:21,0.916666666666667,0.0833333333333333
2H24,LEEDS,2016-03-30 08:56:00,158905,2,4.33333333333333,2016-03-30 09:08:00,2016-03-30 09:03:10,0.5,0.4
2F08,KNTNGLY,2016-03-30 08:15:00,150224,1,1.25,2016-03-30 08:53:00,2016-03-30 08:51:45,0,0.0833333333333333
5N21,PRST,2016-03-30 08:49:00,156429,1,2.68333333333333,2016-03-30 08:52:00,2016-03-30 08:48:19,1,1
1B14,YORK,2016-03-30 08:27:00,153301,2,1.45,2016-03-30 09:06:00,2016-03-30 09:03:00,1.5,0.153846153846154
2H19,MACLSFD,2016-03-30 08:06:00,142060,2,0.733333333333333,2016-03-30 08:44:46,2016-03-30 08:41:00,3.25,0.125
2M38,LEEDS,2016-03-30 08:51:00,158842,2,2.56666666666667,2016-03-30 08:53:00,2016-03-30 08:48:41,1.75,0.5
1L77,LEEDS,2016-03-30 08:40:00,155346,1,1.91666666666667,2016-03-30 08:40:00,2016-03-30 08:38:05,0,0.111111111111111
2N57,SLFDCT,2016-03-30 09:04:00,150146,1,-3.16666666666667,2016-03-30 09:07:48,2016-03-30 09:04:00,0.725,1
2U20,LEEDS,2016-03-30 08:26:30,150116,1,-4.36666666666667,2016-03-30 09:03:22,2016-03-30 08:59:00,0,0.0625
2K16,MNCRPIC,2016-03-30 08:47:00,150117,1,-3.76666666666667,2016-03-30 09:03:16,2016-03-30 08:59:00,0.5,0.0769230769230769
2R91,YORK,2016-03-30 08:43:00,158759,1,0.783333333333333,2016-03-30 08:52:00,2016-03-30 08:50:38,0.583333333333333,0.111111111111111
2J50,CLITHRO,2016-03-30 08:25:00,150276,1,-4.23333333333333,2016-03-30 08:52:14,2016-03-30 08:48:00,0,0.333333333333333
2S14,MNCRPIC,2016-03-30 08:36:00,142060,2,-4.01666666666667,2016-03-30 08:44:46,2016-03-30 08:38:00,0.75,0.181818181818182
2J11,LEEDS,2016-03-30 08:57:00,158903,2,-3.25,2016-03-30 09:06:15,2016-03-30 09:02:00,0,0.5
2A93,MNCRPIC,2016-03-30 08:46:00,150134,1,-3.61666666666667,2016-03-30 08:57:37,2016-03-30 08:54:00,0,0.0769230769230769
2V16,LEEDS,2016-03-30 09:02:00,158903,1,-4.25,2016-03-30 09:05:15,2016-03-30 09:01:00,0,0.5
2W60,KKBY,2016-03-30 08:22:00,150119,3,1.11666666666667,2016-03-30 08:58:00,2016-03-30 08:54:03,1,0.25
2D44,MNCRPIC,2016-03-30 08:17:00,156426,2,-0.583333333333333,2016-03-30 08:46:00,2016-03-30 08:41:15,3,0.2
2K89,SELBY,2016-03-30 08:15:00,150150,1,-4.9,2016-03-30 09:02:54,2016-03-30 08:58:00,0,0.0909090909090909
1Y17,LEEDS,2016-03-30 09:05:00,158842,2,2.73333333333333,2016-03-30 09:06:00,2016-03-30 09:02:11,0.0833333333333339,1
2K09,LEEDS,2016-03-30 08:52:00,158815,1,-3.03333333333333,2016-03-30 09:06:52,2016-03-30 09:02:00,1.83333333333333,0.5
2V15,ILKLEY,2016-03-30 08:38:00,158815,1,0.966666666666667,2016-03-30 09:06:52,2016-03-30 09:03:12,1.83333333333333,0.1
2H11,STOKEOT,2016-03-30 07:59:00,150135,3,2.15,2016-03-30 08:45:00,2016-03-30 08:40:11,2.66666666666667,0.125
2U13,HBDNBDG,2016-03-30 07:39:00,158903,2,0.583333333333333,2016-03-30 08:50:00,2016-03-30 08:47:25,0.333333333333333,0.0909090909090909
2C32,CARLILE,2016-03-30 05:15:00,153316,1,4.66666666666667,2016-03-30 09:04:00,2016-03-30 08:59:20,0,0.024390243902439
2H65,MARPLE,2016-03-30 08:47:00,142052,2,-1.26666666666667,2016-03-30 09:00:11,2016-03-30 08:51:21,2.91666666666667,0.2
2H24,LEEDS,2016-03-30 08:56:00,158784,1,-2.6,2016-03-30 09:00:36,2016-03-30 08:58:00,0,0.2
1Y17,LEEDS,2016-03-30 09:05:00,158815,1,-0.0333333333333333,2016-03-30 09:06:52,2016-03-30 09:03:12,1.83333333333333,0.5
2C32,CARLILE,2016-03-30 05:15:00,153352,1,4.8,2016-03-30 09:04:00,2016-03-30 08:59:12,0,0.024390243902439
2S14,MNCRPIC,2016-03-30 08:36:00,156423,2,-0.45,2016-03-30 08:40:27,2016-03-30 08:38:00,0,0.181818181818182
2F79,MNCROXR,2016-03-30 08:56:00,150146,1,-4.78333333333333,2016-03-30 09:06:52,2016-03-30 09:02:00,0.0833333333333321,0.166666666666667
2N15,LEEDS,2016-03-30 07:48:00,158816,2,1.73333333333333,2016-03-30 08:51:00,2016-03-30 08:46:46,2.5,0.0740740740740741
2U13,HBDNBDG,2016-03-30 07:39:00,158756,2,-3.21666666666667,2016-03-30 08:52:48,2016-03-30 08:48:00,1.58333333333333,0.0909090909090909
1L76,SHEFFLD,2016-03-30 08:50:00,150115,4,-3.08333333333333,2016-03-30 08:59:05,2016-03-30 08:47:55,0.625,1
2H94,MNCRPIC,2016-03-30 08:49:00,150228,2,2.6,2016-03-30 08:59:00,2016-03-30 08:55:34,2,0.2
2F69,WIGANNW,2016-03-30 09:03:00,150204,1,-3.11666666666667,2016-03-30 09:06:02,2016-03-30 09:02:00,0.916666666666667,0.5
5W64,LEEDS,2016-03-30 09:04:00,153332,1,-0.433333333333333,2016-03-30 09:06:26,2016-03-30 09:06:00,0,1
2E39,RCHDALE,2016-03-30 08:30:30,158752,2,-2.38333333333333,2016-03-30 08:52:18,2016-03-30 08:48:00,2.33333333333333,0.222222222222222
2E01,RCHDALE,2016-03-30 08:01:30,153301,1,4.95,2016-03-30 09:08:00,2016-03-30 09:03:03,0,0.0625
2V16,LEEDS,2016-03-30 09:02:00,158784,2,0.0666666666666667,2016-03-30 09:04:16,2016-03-30 09:00:36,3.33333333333333,1
2S14,MNCRPIC,2016-03-30 08:36:00,150146,2,-1.3,2016-03-30 08:42:22,2016-03-30 08:35:52,4.71666666666667,0.181818181818182
2H85,MNCRPIC,2016-03-30 07:18:00,150112,2,0.75,2016-03-30 08:44:45,2016-03-30 08:41:00,3.25,0.0689655172413793
2C13,YORK,2016-03-30 07:54:00,158842,1,1.81666666666667,2016-03-30 09:04:00,2016-03-30 09:02:11,0,0.05
2P28,LEEDS,2016-03-30 08:41:00,158905,1,5,2016-03-30 08:41:00,2016-03-30 08:36:00,0,0.125
2A04,SOUTHPT,2016-03-30 08:23:00,150142,1,-4.1,2016-03-30 09:00:11,2016-03-30 08:56:00,0.083333333333333,0.0833333333333333
2U15,MSTN,2016-03-30 07:32:30,158903,2,-0.75,2016-03-30 09:06:15,2016-03-30 09:04:00,1.5,0.0526315789473684
2J56,CLITHRO,2016-03-30 07:45:00,150138,1,-4.68333333333333,2016-03-30 09:01:46,2016-03-30 08:57:00,0.083333333333333,0.0714285714285714
2K28,MNCRPIC,2016-03-30 08:38:00,156426,2,-2.41666666666667,2016-03-30 08:44:35,2016-03-30 08:40:00,2.16666666666667,0.105263157894737
1Y17,LEEDS,2016-03-30 09:05:00,153301,1,1.95,2016-03-30 09:05:00,2016-03-30 09:03:03,0,0.5
2U15,MSTN,2016-03-30 07:32:30,153301,1,2.95,2016-03-30 09:06:00,2016-03-30 09:03:03,0,0.0263157894736842
2U18,LEEDS,2016-03-30 07:23:00,158758,4,-2.16666666666667,2016-03-30 08:46:10,2016-03-30 08:41:50,5.75,0.121212121212121
2F60,LVRPLSH,2016-03-30 08:00:00,150140,1,-0.7,2016-03-30 08:45:42,2016-03-30 08:45:00,0,0.0476190476190476
2W60,KKBY,2016-03-30 08:22:00,150204,3,-2.36666666666667,2016-03-30 08:59:22,2016-03-30 08:56:00,1,0.25
2E37,RCHDALE,2016-03-30 07:26:30,155346,2,4.16666666666667,2016-03-30 08:43:00,2016-03-30 08:36:35,0.75,0.0909090909090909
2M38,LEEDS,2016-03-30 08:51:00,142062,1,-1.46666666666667,2016-03-30 08:54:48,2016-03-30 08:53:00,0.333333333333333,0.25
2F79,MNCROXR,2016-03-30 08:56:00,156426,5,3.58333333333333,2016-03-30 09:02:00,2016-03-30 08:52:15,0.583333333333333,0.833333333333333
2A83,CREWE,2016-03-30 08:31:00,142003,1,0.483333333333333,2016-03-30 09:04:00,2016-03-30 09:03:31,0,0.0714285714285714
2C13,YORK,2016-03-30 07:54:00,153301,1,0.95,2016-03-30 09:04:00,2016-03-30 09:03:03,0,0.05
2N21,SLFDCT,2016-03-30 07:55:00,156429,1,-3.31666666666667,2016-03-30 08:50:19,2016-03-30 08:46:00,1,0.0476190476190476
2H21,CREWE,2016-03-30 07:56:00,150148,1,-2.28333333333333,2016-03-30 08:52:17,2016-03-30 08:50:00,0,0.0434782608695652
